from_id,to_id
SMPL002|202604|202605|unified_managed_account|VOLUME|1|v16,SMPL002|202604|202605|unified_managed_account|VOLUME|1
SMPL002|202604|202605|alternative_investments|TIMING|1|v16,SMPL002|202604|202605|alternative_investments|TIMING|1
SMPL002|202604|202605|unified_managed_account|DEAL_SIZE|2|v16,SMPL002|202604|202605|unified_managed_account|DEAL_SIZE|2
SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|3|v16,SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|3
SMPL002|202604|202605|unified_managed_account|MIX|4|v16,SMPL002|202604|202605|unified_managed_account|MIX|4
SMPL002|202604|202605|equities|VOLUME|1|v16,SMPL002|202604|202605|equities|VOLUME|1
SMPL002|202604|202605|mutual_fund_trails|CLAWBACK|1|v16,SMPL002|202604|202605|mutual_fund_trails|CLAWBACK|1
SMPL002|202604|202605|jpmcap|BILLABLE_DAYS|1|v16,SMPL002|202604|202605|jpmcap|BILLABLE_DAYS|1
SMPL002|202604|202605|jpmcap|DEAL_SIZE|2|v16,SMPL002|202604|202605|jpmcap|DEAL_SIZE|2
SMPL002|202604|202605|jpmcap|MIX|3|v16,SMPL002|202604|202605|jpmcap|MIX|3
SMPL002|202604|202605|advisory|BILLABLE_DAYS|1|v16,SMPL002|202604|202605|advisory|BILLABLE_DAYS|1
SMPL002|202604|202605|advisory|DEAL_SIZE|2|v16,SMPL002|202604|202605|advisory|DEAL_SIZE|2
SMPL002|202604|202605|advisory|MIX|3|v16,SMPL002|202604|202605|advisory|MIX|3
SMPL002|202604|202605|mutual_fund_trails|BILLABLE_DAYS|2|v16,SMPL002|202604|202605|mutual_fund_trails|BILLABLE_DAYS|2
SMPL002|202604|202605|mutual_fund_trails|MIX|3|v16,SMPL002|202604|202605|mutual_fund_trails|MIX|3
SMPL002|202604|202605|equities|DEAL_SIZE|2|v16,SMPL002|202604|202605|equities|DEAL_SIZE|2
SMPL002|202604|202605|__TOTAL__|MARKET|1|v16,SMPL002|202604|202605|__TOTAL__|MARKET|1
SMPL002|202604|202605|__TOTAL__|NET_FLOW|2|v16,SMPL002|202604|202605|__TOTAL__|NET_FLOW|2
SMPL002|202605|202606|structured_products|ONE_TIME|1|v16,SMPL002|202605|202606|structured_products|ONE_TIME|1
SMPL002|202605|202606|alternative_investments|TIMING|1|v16,SMPL002|202605|202606|alternative_investments|TIMING|1
SMPL002|202605|202606|unified_managed_account|BASELINE_LIMITED|1|v16,SMPL002|202605|202606|unified_managed_account|BASELINE_LIMITED|1
SMPL002|202605|202606|unified_managed_account|VOLUME|2|v16,SMPL002|202605|202606|unified_managed_account|VOLUME|2
SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|3|v16,SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|3
SMPL002|202605|202606|unified_managed_account|DEAL_SIZE|4|v16,SMPL002|202605|202606|unified_managed_account|DEAL_SIZE|4
SMPL002|202605|202606|unified_managed_account|MIX|5|v16,SMPL002|202605|202606|unified_managed_account|MIX|5
SMPL002|202605|202606|unified_managed_account|FEE_RATE|6|v16,SMPL002|202605|202606|unified_managed_account|FEE_RATE|6
SMPL002|202605|202606|unified_managed_account|BILLABLE_DAYS|7|v16,SMPL002|202605|202606|unified_managed_account|BILLABLE_DAYS|7
SMPL002|202605|202606|equities|VOLUME|1|v16,SMPL002|202605|202606|equities|VOLUME|1
SMPL002|202605|202606|mutual_fund_trails|CLAWBACK|1|v16,SMPL002|202605|202606|mutual_fund_trails|CLAWBACK|1
SMPL002|202605|202606|jpmcap|BILLABLE_DAYS|1|v16,SMPL002|202605|202606|jpmcap|BILLABLE_DAYS|1
SMPL002|202605|202606|jpmcap|DEAL_SIZE|2|v16,SMPL002|202605|202606|jpmcap|DEAL_SIZE|2
SMPL002|202605|202606|jpmcap|MIX|3|v16,SMPL002|202605|202606|jpmcap|MIX|3
SMPL002|202605|202606|advisory|BILLABLE_DAYS|1|v16,SMPL002|202605|202606|advisory|BILLABLE_DAYS|1
SMPL002|202605|202606|advisory|DEAL_SIZE|2|v16,SMPL002|202605|202606|advisory|DEAL_SIZE|2
SMPL002|202605|202606|advisory|MIX|3|v16,SMPL002|202605|202606|advisory|MIX|3
SMPL002|202605|202606|mutual_fund_trails|BILLABLE_DAYS|2|v16,SMPL002|202605|202606|mutual_fund_trails|BILLABLE_DAYS|2
SMPL002|202605|202606|mutual_fund_trails|MIX|3|v16,SMPL002|202605|202606|mutual_fund_trails|MIX|3
SMPL002|202605|202606|equities|DEAL_SIZE|2|v16,SMPL002|202605|202606|equities|DEAL_SIZE|2
SMPL002|202605|202606|__TOTAL__|MARKET|1|v16,SMPL002|202605|202606|__TOTAL__|MARKET|1
SMPL002|202605|202606|__TOTAL__|NET_FLOW|2|v16,SMPL002|202605|202606|__TOTAL__|NET_FLOW|2
SMPL003|202604|202605|structured_products|ONE_TIME|1|v16,SMPL003|202604|202605|structured_products|ONE_TIME|1
SMPL003|202604|202605|alternative_investments|TIMING|1|v16,SMPL003|202604|202605|alternative_investments|TIMING|1
SMPL003|202604|202605|annuities|ONE_TIME|1|v16,SMPL003|202604|202605|annuities|ONE_TIME|1
SMPL003|202604|202605|unified_managed_account|LOST_ACCOUNT|1|v16,SMPL003|202604|202605|unified_managed_account|LOST_ACCOUNT|1
SMPL003|202604|202605|mutual_fund_trails|VOLUME|1|v16,SMPL003|202604|202605|mutual_fund_trails|VOLUME|1
SMPL003|202604|202605|unified_managed_account|BILLABLE_DAYS|2|v16,SMPL003|202604|202605|unified_managed_account|BILLABLE_DAYS|2
SMPL003|202604|202605|unified_managed_account|DEAL_SIZE|3|v16,SMPL003|202604|202605|unified_managed_account|DEAL_SIZE|3
SMPL003|202604|202605|mutual_fund_trails|DEAL_SIZE|2|v16,SMPL003|202604|202605|mutual_fund_trails|DEAL_SIZE|2
SMPL003|202604|202605|unified_managed_account|LATE_PROCESSING|4|v16,SMPL003|202604|202605|unified_managed_account|LATE_PROCESSING|4
SMPL003|202604|202605|mutual_fund_trails|MIX|3|v16,SMPL003|202604|202605|mutual_fund_trails|MIX|3
SMPL003|202604|202605|unified_managed_account|MIX|5|v16,SMPL003|202604|202605|unified_managed_account|MIX|5
SMPL003|202604|202605|mutual_fund_trails|EXCLUDED_CHANGE|4|v16,SMPL003|202604|202605|mutual_fund_trails|EXCLUDED_CHANGE|4
SMPL003|202604|202605|equities|VOLUME|1|v16,SMPL003|202604|202605|equities|VOLUME|1
SMPL003|202604|202605|mutual_fund_trails|CLAWBACK|5|v16,SMPL003|202604|202605|mutual_fund_trails|CLAWBACK|5
SMPL003|202604|202605|jpmcap|BILLABLE_DAYS|1|v16,SMPL003|202604|202605|jpmcap|BILLABLE_DAYS|1
SMPL003|202604|202605|jpmcap|DEAL_SIZE|2|v16,SMPL003|202604|202605|jpmcap|DEAL_SIZE|2
SMPL003|202604|202605|jpmcap|MIX|3|v16,SMPL003|202604|202605|jpmcap|MIX|3
SMPL003|202604|202605|advisory|BILLABLE_DAYS|1|v16,SMPL003|202604|202605|advisory|BILLABLE_DAYS|1
SMPL003|202604|202605|advisory|DEAL_SIZE|2|v16,SMPL003|202604|202605|advisory|DEAL_SIZE|2
SMPL003|202604|202605|advisory|MIX|3|v16,SMPL003|202604|202605|advisory|MIX|3
SMPL003|202604|202605|mutual_fund_trails|BILLABLE_DAYS|6|v16,SMPL003|202604|202605|mutual_fund_trails|BILLABLE_DAYS|6
SMPL003|202604|202605|equities|DEAL_SIZE|2|v16,SMPL003|202604|202605|equities|DEAL_SIZE|2
SMPL003|202604|202605|__TOTAL__|MARKET|1|v16,SMPL003|202604|202605|__TOTAL__|MARKET|1
SMPL003|202604|202605|__TOTAL__|NET_FLOW|2|v16,SMPL003|202604|202605|__TOTAL__|NET_FLOW|2
SMPL003|202605|202606|structured_products|ONE_TIME|1|v16,SMPL003|202605|202606|structured_products|ONE_TIME|1
SMPL003|202605|202606|alternative_investments|TIMING|1|v16,SMPL003|202605|202606|alternative_investments|TIMING|1
SMPL003|202605|202606|unified_managed_account|BASELINE_LIMITED|1|v16,SMPL003|202605|202606|unified_managed_account|BASELINE_LIMITED|1
SMPL003|202605|202606|unified_managed_account|DEAL_SIZE|2|v16,SMPL003|202605|202606|unified_managed_account|DEAL_SIZE|2
SMPL003|202605|202606|unified_managed_account|VOLUME|3|v16,SMPL003|202605|202606|unified_managed_account|VOLUME|3
SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|4|v16,SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|4
SMPL003|202605|202606|unified_managed_account|DISCOUNT|5|v16,SMPL003|202605|202606|unified_managed_account|DISCOUNT|5
SMPL003|202605|202606|unified_managed_account|BILLABLE_DAYS|6|v16,SMPL003|202605|202606|unified_managed_account|BILLABLE_DAYS|6
SMPL003|202605|202606|equities|VOLUME|1|v16,SMPL003|202605|202606|equities|VOLUME|1
SMPL003|202605|202606|unified_managed_account|MIX|7|v16,SMPL003|202605|202606|unified_managed_account|MIX|7
SMPL003|202605|202606|mutual_fund_trails|CLAWBACK|1|v16,SMPL003|202605|202606|mutual_fund_trails|CLAWBACK|1
SMPL003|202605|202606|jpmcap|BILLABLE_DAYS|1|v16,SMPL003|202605|202606|jpmcap|BILLABLE_DAYS|1
SMPL003|202605|202606|jpmcap|DEAL_SIZE|2|v16,SMPL003|202605|202606|jpmcap|DEAL_SIZE|2
SMPL003|202605|202606|jpmcap|MIX|3|v16,SMPL003|202605|202606|jpmcap|MIX|3
SMPL003|202605|202606|advisory|BILLABLE_DAYS|1|v16,SMPL003|202605|202606|advisory|BILLABLE_DAYS|1
SMPL003|202605|202606|advisory|DEAL_SIZE|2|v16,SMPL003|202605|202606|advisory|DEAL_SIZE|2
SMPL003|202605|202606|advisory|MIX|3|v16,SMPL003|202605|202606|advisory|MIX|3
SMPL003|202605|202606|equities|DEAL_SIZE|2|v16,SMPL003|202605|202606|equities|DEAL_SIZE|2
SMPL003|202605|202606|mutual_fund_trails|BILLABLE_DAYS|2|v16,SMPL003|202605|202606|mutual_fund_trails|BILLABLE_DAYS|2
SMPL003|202605|202606|mutual_fund_trails|MIX|3|v16,SMPL003|202605|202606|mutual_fund_trails|MIX|3
SMPL003|202605|202606|__TOTAL__|MARKET|1|v16,SMPL003|202605|202606|__TOTAL__|MARKET|1
SMPL003|202605|202606|__TOTAL__|NET_FLOW|2|v16,SMPL003|202605|202606|__TOTAL__|NET_FLOW|2
SMPL001|202604|202605|structured_products|ONE_TIME|1|v17,SMPL001|202604|202605|structured_products|ONE_TIME|1
SMPL001|202604|202605|alternative_investments|TIMING|1|v17,SMPL001|202604|202605|alternative_investments|TIMING|1
SMPL001|202604|202605|unified_managed_account|VOLUME|1|v17,SMPL001|202604|202605|unified_managed_account|VOLUME|1
SMPL001|202604|202605|unified_managed_account|DEAL_SIZE|2|v17,SMPL001|202604|202605|unified_managed_account|DEAL_SIZE|2
SMPL001|202604|202605|unified_managed_account|LOST_ACCOUNT|3|v17,SMPL001|202604|202605|unified_managed_account|LOST_ACCOUNT|3
SMPL001|202604|202605|unified_managed_account|BILLABLE_DAYS|4|v17,SMPL001|202604|202605|unified_managed_account|BILLABLE_DAYS|4
SMPL001|202604|202605|unified_managed_account|MIX|5|v17,SMPL001|202604|202605|unified_managed_account|MIX|5
SMPL001|202604|202605|equities|VOLUME|1|v17,SMPL001|202604|202605|equities|VOLUME|1
SMPL001|202604|202605|jpmcap|BILLABLE_DAYS|1|v17,SMPL001|202604|202605|jpmcap|BILLABLE_DAYS|1
SMPL001|202604|202605|jpmcap|DEAL_SIZE|2|v17,SMPL001|202604|202605|jpmcap|DEAL_SIZE|2
SMPL001|202604|202605|jpmcap|MIX|3|v17,SMPL001|202604|202605|jpmcap|MIX|3
SMPL001|202604|202605|mutual_fund_trails|CLAWBACK|1|v17,SMPL001|202604|202605|mutual_fund_trails|CLAWBACK|1
SMPL001|202604|202605|advisory|BILLABLE_DAYS|1|v17,SMPL001|202604|202605|advisory|BILLABLE_DAYS|1
SMPL001|202604|202605|advisory|DEAL_SIZE|2|v17,SMPL001|202604|202605|advisory|DEAL_SIZE|2
SMPL001|202604|202605|advisory|MIX|3|v17,SMPL001|202604|202605|advisory|MIX|3
SMPL001|202604|202605|mutual_fund_trails|BILLABLE_DAYS|2|v17,SMPL001|202604|202605|mutual_fund_trails|BILLABLE_DAYS|2
SMPL001|202604|202605|mutual_fund_trails|MIX|3|v17,SMPL001|202604|202605|mutual_fund_trails|MIX|3
SMPL001|202604|202605|equities|DEAL_SIZE|2|v17,SMPL001|202604|202605|equities|DEAL_SIZE|2
SMPL001|202604|202605|__TOTAL__|MARKET|1|v17,SMPL001|202604|202605|__TOTAL__|MARKET|1
SMPL001|202604|202605|__TOTAL__|NET_FLOW|2|v17,SMPL001|202604|202605|__TOTAL__|NET_FLOW|2
SMPL001|202605|202606|structured_products|ONE_TIME|1|v17,SMPL001|202605|202606|structured_products|ONE_TIME|1
SMPL001|202605|202606|alternative_investments|TIMING|1|v17,SMPL001|202605|202606|alternative_investments|TIMING|1
SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1|v17,SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1
SMPL001|202605|202606|unified_managed_account|BASELINE_LIMITED|2|v17,SMPL001|202605|202606|unified_managed_account|BASELINE_LIMITED|2
SMPL001|202605|202606|unified_managed_account|MIX|3|v17,SMPL001|202605|202606|unified_managed_account|MIX|3
SMPL001|202605|202606|unified_managed_account|DEAL_SIZE|4|v17,SMPL001|202605|202606|unified_managed_account|DEAL_SIZE|4
SMPL001|202605|202606|unified_managed_account|NEW_ACCOUNT|5|v17,SMPL001|202605|202606|unified_managed_account|NEW_ACCOUNT|5
SMPL001|202605|202606|unified_managed_account|BILLABLE_DAYS|6|v17,SMPL001|202605|202606|unified_managed_account|BILLABLE_DAYS|6
SMPL001|202605|202606|equities|VOLUME|1|v17,SMPL001|202605|202606|equities|VOLUME|1
SMPL001|202605|202606|mutual_fund_trails|CLAWBACK|1|v17,SMPL001|202605|202606|mutual_fund_trails|CLAWBACK|1
SMPL001|202605|202606|equities|DEAL_SIZE|2|v17,SMPL001|202605|202606|equities|DEAL_SIZE|2
SMPL001|202605|202606|jpmcap|BILLABLE_DAYS|1|v17,SMPL001|202605|202606|jpmcap|BILLABLE_DAYS|1
SMPL001|202605|202606|jpmcap|DEAL_SIZE|2|v17,SMPL001|202605|202606|jpmcap|DEAL_SIZE|2
SMPL001|202605|202606|jpmcap|MIX|3|v17,SMPL001|202605|202606|jpmcap|MIX|3
SMPL001|202605|202606|advisory|BILLABLE_DAYS|1|v17,SMPL001|202605|202606|advisory|BILLABLE_DAYS|1
SMPL001|202605|202606|advisory|DEAL_SIZE|2|v17,SMPL001|202605|202606|advisory|DEAL_SIZE|2
SMPL001|202605|202606|advisory|MIX|3|v17,SMPL001|202605|202606|advisory|MIX|3
SMPL001|202605|202606|mutual_fund_trails|BILLABLE_DAYS|2|v17,SMPL001|202605|202606|mutual_fund_trails|BILLABLE_DAYS|2
SMPL001|202605|202606|mutual_fund_trails|MIX|3|v17,SMPL001|202605|202606|mutual_fund_trails|MIX|3
SMPL001|202605|202606|__TOTAL__|MARKET|1|v17,SMPL001|202605|202606|__TOTAL__|MARKET|1
SMPL001|202605|202606|__TOTAL__|NET_FLOW|2|v17,SMPL001|202605|202606|__TOTAL__|NET_FLOW|2
SMPL002|202604|202605|structured_products|ONE_TIME|1|v17,SMPL002|202604|202605|structured_products|ONE_TIME|1
SMPL002|202604|202605|unified_managed_account|VOLUME|1|v17,SMPL002|202604|202605|unified_managed_account|VOLUME|1
SMPL002|202604|202605|alternative_investments|TIMING|1|v17,SMPL002|202604|202605|alternative_investments|TIMING|1
SMPL002|202604|202605|unified_managed_account|DEAL_SIZE|2|v17,SMPL002|202604|202605|unified_managed_account|DEAL_SIZE|2
SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|3|v17,SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|3
SMPL002|202604|202605|unified_managed_account|MIX|4|v17,SMPL002|202604|202605|unified_managed_account|MIX|4
SMPL002|202604|202605|equities|VOLUME|1|v17,SMPL002|202604|202605|equities|VOLUME|1
SMPL002|202604|202605|mutual_fund_trails|CLAWBACK|1|v17,SMPL002|202604|202605|mutual_fund_trails|CLAWBACK|1
SMPL002|202604|202605|jpmcap|BILLABLE_DAYS|1|v17,SMPL002|202604|202605|jpmcap|BILLABLE_DAYS|1
SMPL002|202604|202605|jpmcap|DEAL_SIZE|2|v17,SMPL002|202604|202605|jpmcap|DEAL_SIZE|2
SMPL002|202604|202605|jpmcap|MIX|3|v17,SMPL002|202604|202605|jpmcap|MIX|3
SMPL002|202604|202605|advisory|BILLABLE_DAYS|1|v17,SMPL002|202604|202605|advisory|BILLABLE_DAYS|1
SMPL002|202604|202605|advisory|DEAL_SIZE|2|v17,SMPL002|202604|202605|advisory|DEAL_SIZE|2
SMPL002|202604|202605|advisory|MIX|3|v17,SMPL002|202604|202605|advisory|MIX|3
SMPL002|202604|202605|mutual_fund_trails|BILLABLE_DAYS|2|v17,SMPL002|202604|202605|mutual_fund_trails|BILLABLE_DAYS|2
SMPL002|202604|202605|mutual_fund_trails|MIX|3|v17,SMPL002|202604|202605|mutual_fund_trails|MIX|3
SMPL002|202604|202605|equities|DEAL_SIZE|2|v17,SMPL002|202604|202605|equities|DEAL_SIZE|2
SMPL002|202604|202605|__TOTAL__|MARKET|1|v17,SMPL002|202604|202605|__TOTAL__|MARKET|1
SMPL002|202604|202605|__TOTAL__|NET_FLOW|2|v17,SMPL002|202604|202605|__TOTAL__|NET_FLOW|2
SMPL002|202605|202606|structured_products|ONE_TIME|1|v17,SMPL002|202605|202606|structured_products|ONE_TIME|1
SMPL002|202605|202606|alternative_investments|TIMING|1|v17,SMPL002|202605|202606|alternative_investments|TIMING|1
SMPL002|202605|202606|unified_managed_account|BASELINE_LIMITED|1|v17,SMPL002|202605|202606|unified_managed_account|BASELINE_LIMITED|1
SMPL002|202605|202606|unified_managed_account|VOLUME|2|v17,SMPL002|202605|202606|unified_managed_account|VOLUME|2
SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|3|v17,SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|3
SMPL002|202605|202606|unified_managed_account|DEAL_SIZE|4|v17,SMPL002|202605|202606|unified_managed_account|DEAL_SIZE|4
SMPL002|202605|202606|unified_managed_account|MIX|5|v17,SMPL002|202605|202606|unified_managed_account|MIX|5
SMPL002|202605|202606|unified_managed_account|FEE_RATE|6|v17,SMPL002|202605|202606|unified_managed_account|FEE_RATE|6
SMPL002|202605|202606|unified_managed_account|BILLABLE_DAYS|7|v17,SMPL002|202605|202606|unified_managed_account|BILLABLE_DAYS|7
SMPL002|202605|202606|equities|VOLUME|1|v17,SMPL002|202605|202606|equities|VOLUME|1
SMPL002|202605|202606|mutual_fund_trails|CLAWBACK|1|v17,SMPL002|202605|202606|mutual_fund_trails|CLAWBACK|1
SMPL002|202605|202606|jpmcap|BILLABLE_DAYS|1|v17,SMPL002|202605|202606|jpmcap|BILLABLE_DAYS|1
SMPL002|202605|202606|jpmcap|DEAL_SIZE|2|v17,SMPL002|202605|202606|jpmcap|DEAL_SIZE|2
SMPL002|202605|202606|jpmcap|MIX|3|v17,SMPL002|202605|202606|jpmcap|MIX|3
SMPL002|202605|202606|advisory|BILLABLE_DAYS|1|v17,SMPL002|202605|202606|advisory|BILLABLE_DAYS|1
SMPL002|202605|202606|advisory|DEAL_SIZE|2|v17,SMPL002|202605|202606|advisory|DEAL_SIZE|2
SMPL002|202605|202606|advisory|MIX|3|v17,SMPL002|202605|202606|advisory|MIX|3
SMPL002|202605|202606|mutual_fund_trails|BILLABLE_DAYS|2|v17,SMPL002|202605|202606|mutual_fund_trails|BILLABLE_DAYS|2
SMPL002|202605|202606|mutual_fund_trails|MIX|3|v17,SMPL002|202605|202606|mutual_fund_trails|MIX|3
SMPL002|202605|202606|equities|DEAL_SIZE|2|v17,SMPL002|202605|202606|equities|DEAL_SIZE|2
SMPL002|202605|202606|__TOTAL__|MARKET|1|v17,SMPL002|202605|202606|__TOTAL__|MARKET|1
SMPL002|202605|202606|__TOTAL__|NET_FLOW|2|v17,SMPL002|202605|202606|__TOTAL__|NET_FLOW|2
SMPL003|202604|202605|structured_products|ONE_TIME|1|v17,SMPL003|202604|202605|structured_products|ONE_TIME|1
SMPL003|202604|202605|alternative_investments|TIMING|1|v17,SMPL003|202604|202605|alternative_investments|TIMING|1
SMPL003|202604|202605|annuities|ONE_TIME|1|v17,SMPL003|202604|202605|annuities|ONE_TIME|1
SMPL003|202604|202605|unified_managed_account|LOST_ACCOUNT|1|v17,SMPL003|202604|202605|unified_managed_account|LOST_ACCOUNT|1
SMPL003|202604|202605|mutual_fund_trails|VOLUME|1|v17,SMPL003|202604|202605|mutual_fund_trails|VOLUME|1
SMPL003|202604|202605|unified_managed_account|BILLABLE_DAYS|2|v17,SMPL003|202604|202605|unified_managed_account|BILLABLE_DAYS|2
SMPL003|202604|202605|unified_managed_account|DEAL_SIZE|3|v17,SMPL003|202604|202605|unified_managed_account|DEAL_SIZE|3
SMPL003|202604|202605|mutual_fund_trails|DEAL_SIZE|2|v17,SMPL003|202604|202605|mutual_fund_trails|DEAL_SIZE|2
SMPL003|202604|202605|unified_managed_account|LATE_PROCESSING|4|v17,SMPL003|202604|202605|unified_managed_account|LATE_PROCESSING|4
SMPL003|202604|202605|mutual_fund_trails|MIX|3|v17,SMPL003|202604|202605|mutual_fund_trails|MIX|3
SMPL003|202604|202605|unified_managed_account|MIX|5|v17,SMPL003|202604|202605|unified_managed_account|MIX|5
SMPL003|202604|202605|mutual_fund_trails|EXCLUDED_CHANGE|4|v17,SMPL003|202604|202605|mutual_fund_trails|EXCLUDED_CHANGE|4
SMPL003|202604|202605|equities|VOLUME|1|v17,SMPL003|202604|202605|equities|VOLUME|1
SMPL003|202604|202605|mutual_fund_trails|CLAWBACK|5|v17,SMPL003|202604|202605|mutual_fund_trails|CLAWBACK|5
SMPL003|202604|202605|jpmcap|BILLABLE_DAYS|1|v17,SMPL003|202604|202605|jpmcap|BILLABLE_DAYS|1
SMPL003|202604|202605|jpmcap|DEAL_SIZE|2|v17,SMPL003|202604|202605|jpmcap|DEAL_SIZE|2
SMPL003|202604|202605|jpmcap|MIX|3|v17,SMPL003|202604|202605|jpmcap|MIX|3
SMPL003|202604|202605|advisory|BILLABLE_DAYS|1|v17,SMPL003|202604|202605|advisory|BILLABLE_DAYS|1
SMPL003|202604|202605|advisory|DEAL_SIZE|2|v17,SMPL003|202604|202605|advisory|DEAL_SIZE|2
SMPL003|202604|202605|advisory|MIX|3|v17,SMPL003|202604|202605|advisory|MIX|3
SMPL003|202604|202605|mutual_fund_trails|BILLABLE_DAYS|6|v17,SMPL003|202604|202605|mutual_fund_trails|BILLABLE_DAYS|6
SMPL003|202604|202605|equities|DEAL_SIZE|2|v17,SMPL003|202604|202605|equities|DEAL_SIZE|2
SMPL003|202604|202605|__TOTAL__|MARKET|1|v17,SMPL003|202604|202605|__TOTAL__|MARKET|1
SMPL003|202604|202605|__TOTAL__|NET_FLOW|2|v17,SMPL003|202604|202605|__TOTAL__|NET_FLOW|2
SMPL003|202605|202606|structured_products|ONE_TIME|1|v17,SMPL003|202605|202606|structured_products|ONE_TIME|1
SMPL003|202605|202606|alternative_investments|TIMING|1|v17,SMPL003|202605|202606|alternative_investments|TIMING|1
SMPL003|202605|202606|unified_managed_account|BASELINE_LIMITED|1|v17,SMPL003|202605|202606|unified_managed_account|BASELINE_LIMITED|1
SMPL003|202605|202606|unified_managed_account|DEAL_SIZE|2|v17,SMPL003|202605|202606|unified_managed_account|DEAL_SIZE|2
SMPL003|202605|202606|unified_managed_account|VOLUME|3|v17,SMPL003|202605|202606|unified_managed_account|VOLUME|3
SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|4|v17,SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|4
SMPL003|202605|202606|unified_managed_account|DISCOUNT|5|v17,SMPL003|202605|202606|unified_managed_account|DISCOUNT|5
SMPL003|202605|202606|unified_managed_account|BILLABLE_DAYS|6|v17,SMPL003|202605|202606|unified_managed_account|BILLABLE_DAYS|6
SMPL003|202605|202606|equities|VOLUME|1|v17,SMPL003|202605|202606|equities|VOLUME|1
SMPL003|202605|202606|unified_managed_account|MIX|7|v17,SMPL003|202605|202606|unified_managed_account|MIX|7
SMPL003|202605|202606|mutual_fund_trails|CLAWBACK|1|v17,SMPL003|202605|202606|mutual_fund_trails|CLAWBACK|1
SMPL003|202605|202606|jpmcap|BILLABLE_DAYS|1|v17,SMPL003|202605|202606|jpmcap|BILLABLE_DAYS|1
SMPL003|202605|202606|jpmcap|DEAL_SIZE|2|v17,SMPL003|202605|202606|jpmcap|DEAL_SIZE|2
SMPL003|202605|202606|jpmcap|MIX|3|v17,SMPL003|202605|202606|jpmcap|MIX|3
SMPL003|202605|202606|advisory|BILLABLE_DAYS|1|v17,SMPL003|202605|202606|advisory|BILLABLE_DAYS|1
SMPL003|202605|202606|advisory|DEAL_SIZE|2|v17,SMPL003|202605|202606|advisory|DEAL_SIZE|2
SMPL003|202605|202606|advisory|MIX|3|v17,SMPL003|202605|202606|advisory|MIX|3
SMPL003|202605|202606|equities|DEAL_SIZE|2|v17,SMPL003|202605|202606|equities|DEAL_SIZE|2
SMPL003|202605|202606|mutual_fund_trails|BILLABLE_DAYS|2|v17,SMPL003|202605|202606|mutual_fund_trails|BILLABLE_DAYS|2
SMPL003|202605|202606|mutual_fund_trails|MIX|3|v17,SMPL003|202605|202606|mutual_fund_trails|MIX|3
SMPL003|202605|202606|__TOTAL__|MARKET|1|v17,SMPL003|202605|202606|__TOTAL__|MARKET|1
SMPL003|202605|202606|__TOTAL__|NET_FLOW|2|v17,SMPL003|202605|202606|__TOTAL__|NET_FLOW|2
SMPL001|202604|202605|structured_products|ONE_TIME|1|v18,SMPL001|202604|202605|structured_products|ONE_TIME|1
SMPL001|202604|202605|alternative_investments|TIMING|1|v18,SMPL001|202604|202605|alternative_investments|TIMING|1
SMPL001|202604|202605|unified_managed_account|VOLUME|1|v18,SMPL001|202604|202605|unified_managed_account|VOLUME|1
SMPL001|202604|202605|unified_managed_account|DEAL_SIZE|2|v18,SMPL001|202604|202605|unified_managed_account|DEAL_SIZE|2
SMPL001|202604|202605|unified_managed_account|LOST_ACCOUNT|3|v18,SMPL001|202604|202605|unified_managed_account|LOST_ACCOUNT|3
SMPL001|202604|202605|unified_managed_account|BILLABLE_DAYS|4|v18,SMPL001|202604|202605|unified_managed_account|BILLABLE_DAYS|4
SMPL001|202604|202605|unified_managed_account|MIX|5|v18,SMPL001|202604|202605|unified_managed_account|MIX|5
SMPL001|202604|202605|equities|VOLUME|1|v18,SMPL001|202604|202605|equities|VOLUME|1
SMPL001|202604|202605|jpmcap|BILLABLE_DAYS|1|v18,SMPL001|202604|202605|jpmcap|BILLABLE_DAYS|1
SMPL001|202604|202605|jpmcap|DEAL_SIZE|2|v18,SMPL001|202604|202605|jpmcap|DEAL_SIZE|2
SMPL001|202604|202605|jpmcap|MIX|3|v18,SMPL001|202604|202605|jpmcap|MIX|3
SMPL001|202604|202605|mutual_fund_trails|CLAWBACK|1|v18,SMPL001|202604|202605|mutual_fund_trails|CLAWBACK|1
SMPL001|202604|202605|advisory|BILLABLE_DAYS|1|v18,SMPL001|202604|202605|advisory|BILLABLE_DAYS|1
SMPL001|202604|202605|advisory|DEAL_SIZE|2|v18,SMPL001|202604|202605|advisory|DEAL_SIZE|2
